,a1,a2,a1_coefficients,a2_coefficients,a3_coefficient,c1_coefficients,c2_coefficients,ETL_stack_sequence1,ETL_stack_sequence2,ETL_stack_sequence3,ETL_thickness1,ETL_thickness2,HTL_additives_compounds1,HTL_additives_compounds2,HTL_additives_compounds3,Perovskite_deposition_solvents1,Perovskite_deposition_solvents2,Perovskite_deposition_solvents3,HTL_stack_sequence1,Perovskite_deposition_thermal_annealing_temperature1,Perovskite_deposition_thermal_annealing_temperature2,Perovskite_deposition_thermal_annealing_time1,Perovskite_deposition_thermal_annealing_time2,JV_default_PCE
5845,217.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,65.0,0.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,60,100,5.0,40.0,0
5846,217.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,65.0,0.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,60,100,5.0,40.0,0
5847,217.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,65.0,0.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,60,100,5.0,40.0,0
5848,253.0,31.1,0.83,0.17,0.0,0.51,2.49,47.86,47.86,0.0,30.0,200.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,110,0,60.0,0.0,0
5849,253.0,31.1,0.83,0.17,0.0,0.51,2.49,47.86,47.86,47.86,30.0,200.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,110,0,60.0,0.0,0
5850,253.0,31.1,0.83,0.17,0.0,0.51,2.49,47.86,47.86,0.0,30.0,200.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,110,0,60.0,0.0,0
5851,253.0,31.1,0.83,0.17,0.0,0.51,2.49,47.86,47.86,47.86,30.0,200.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,110,0,60.0,0.0,0
5852,253.0,31.1,0.83,0.17,0.0,0.51,2.49,47.86,47.86,0.0,30.0,200.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,110,0,60.0,0.0,0
5853,253.0,31.1,0.83,0.17,0.0,0.51,2.49,47.86,47.86,47.86,30.0,200.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,110,0,60.0,0.0,0
5854,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,150.0,860.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,45.0,0.0,0
5855,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,150.0,860.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,45.0,0.0,0
5856,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,40.0,150.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,50.0,0.0,0
5857,31.1,31.1,2.0,39.0,0.0,121.0,0.0,47.86,47.86,0.0,40.0,150.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,50.0,0.0,0
5858,31.1,31.1,2.0,59.0,0.0,181.0,0.0,47.86,47.86,0.0,40.0,150.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,50.0,0.0,0
5859,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,40.0,150.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,50.0,0.0,0
5860,31.1,31.1,2.0,39.0,0.0,121.0,0.0,47.86,47.86,0.0,40.0,150.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,50.0,0.0,0
5861,31.1,31.1,2.0,59.0,0.0,181.0,0.0,47.86,47.86,0.0,40.0,150.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,50.0,0.0,0
5862,217.0,0.0,1.0,0.0,0.0,3.0,0.0,910.9,720.64,18.0,0.0,8.0,63.5,0.0,0.0,78.0,86.1,0.0,70000.0,100,0,10.0,0.0,0
5863,217.0,0.0,1.0,0.0,0.0,3.0,0.0,910.9,720.64,18.0,0.0,8.0,63.5,0.0,0.0,78.0,86.1,0.0,70000.0,100,0,10.0,0.0,0
5864,167.0,494.5,0.05,0.8,0.15,0.55,2.55,47.86,0.0,0.0,65.0,0.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,1
5865,167.0,494.5,0.05,0.8,0.15,0.55,2.55,47.86,0.0,0.0,65.0,0.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
5866,253.0,31.1,0.85,0.15,0.0,0.55,2.55,47.86,0.0,0.0,65.0,0.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
5867,253.0,31.1,0.85,0.15,0.0,0.55,2.55,47.86,0.0,0.0,65.0,0.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
5868,167.0,494.5,0.1,0.75,0.15,0.55,2.55,47.86,0.0,0.0,65.0,0.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,1
5869,167.0,494.5,0.1,0.75,0.15,0.55,2.55,47.86,0.0,0.0,65.0,0.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
5870,167.0,494.5,0.2,0.65,0.15,0.55,2.55,47.86,0.0,0.0,65.0,0.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
5871,167.0,494.5,0.2,0.65,0.15,0.55,2.55,47.86,0.0,0.0,65.0,0.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
5872,253.0,39.1,0.8,0.05,0.15,0.55,2.55,47.86,0.0,0.0,65.0,0.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
5873,253.0,39.1,0.8,0.05,0.15,0.55,2.55,47.86,0.0,0.0,65.0,0.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
5874,253.0,39.1,0.75,0.1,0.15,0.55,2.55,47.86,0.0,0.0,65.0,0.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
5875,253.0,39.1,0.75,0.1,0.15,0.55,2.55,47.86,0.0,0.0,65.0,0.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
5876,253.0,39.1,0.65,0.2,0.15,0.55,2.55,47.86,0.0,0.0,65.0,0.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
5877,253.0,39.1,0.65,0.2,0.15,0.55,2.55,47.86,0.0,0.0,65.0,0.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
5878,167.0,494.5,0.05,0.79,0.16,0.47,2.53,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,45.0,0.0,0
5879,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,150.0,0.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,25,150,1.0,20.0,0
5880,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,101.0,0.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,25,150,1.0,20.0,0
5881,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,189.0,0.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,25,150,1.0,20.0,0
5882,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,30.0,0.0,39.1,253.8,266.0,253.8,78.0,0.0,1787.74,100,0,10.0,0.0,0
5883,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,720.64,0.0,0.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,25,90,30.0,150.0,0
5884,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,720.64,0.0,0.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,25,90,30.0,150.0,0
5885,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,720.64,0.0,0.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,25,90,30.0,150.0,0
5886,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,720.64,0.0,0.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,25,90,30.0,150.0,0
5887,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,30.0,0.0,39.1,253.8,266.0,253.8,78.0,0.0,1787.74,100,0,10.0,0.0,0
5888,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,30.0,0.0,39.1,253.8,266.0,253.8,78.0,0.0,1787.74,100,0,10.0,0.0,0
5889,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,30.0,0.0,39.1,253.8,266.0,253.8,78.0,0.0,1787.74,100,0,10.0,0.0,0
5890,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,30.0,0.0,39.1,253.8,266.0,253.8,78.0,0.0,1787.74,100,0,10.0,0.0,0
5891,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,30.0,0.0,39.1,253.8,266.0,253.8,78.0,0.0,1787.74,100,0,10.0,0.0,0
5892,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,30.0,0.0,39.1,253.8,266.0,253.8,78.0,0.0,1787.74,100,0,10.0,0.0,0
5893,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,300.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,70,30.0,30.0,0
5894,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,300.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,70,30.0,30.0,0
5895,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,300.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,70,30.0,30.0,0
5896,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,300.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,70,30.0,30.0,0
5897,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,300.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,70,30.0,30.0,0
5898,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,300.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,70,30.0,30.0,0
5899,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,300.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,70,30.0,30.0,0
5900,253.0,31.1,0.85,0.15,0.0,0.45,2.55,47.86,0.0,0.0,30.0,0.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
5901,167.0,0.0,1.0,0.0,0.0,1.0,2.0,47.86,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,120,0,10.0,0.0,0
5902,167.0,0.0,1.0,0.0,0.0,1.0,2.0,47.86,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,120,0,10.0,0.0,0
5903,167.0,0.0,1.0,0.0,0.0,1.0,2.0,265.81,0.0,0.0,60.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,65,0,24.0,0.0,0
5904,167.0,0.0,1.0,0.0,0.0,1.0,2.0,265.81,0.0,0.0,60.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,65,0,24.0,0.0,0
5905,167.0,0.0,1.0,0.0,0.0,1.0,2.0,265.81,0.0,0.0,60.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,65,0,24.0,0.0,0
5906,167.0,0.0,1.0,0.0,0.0,1.0,2.0,265.81,0.0,0.0,60.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,65,0,24.0,0.0,0
5907,167.0,0.0,1.0,0.0,0.0,1.0,2.0,265.81,0.0,0.0,60.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,65,0,24.0,0.0,0
5908,167.0,0.0,1.0,0.0,0.0,1.0,2.0,265.81,0.0,0.0,60.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,65,0,24.0,0.0,0
5909,253.0,31.1,0.3,0.7,0.0,3.0,0.0,118.71,720.64,0.0,20.0,0.0,253.8,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,5.0,0.0,0
5910,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,60.0,0.0,253.8,6.35,266.0,18.0,0.0,0.0,1787.74,25,100,10.0,10.0,0
5911,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,253.8,0.0,60.0,5.0,253.8,6.35,266.0,18.0,0.0,0.0,1787.74,25,100,10.0,10.0,0
5912,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,253.8,0.0,60.0,10.0,253.8,6.35,266.0,18.0,0.0,0.0,1787.74,25,100,10.0,10.0,0
5913,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,253.8,0.0,60.0,15.0,253.8,6.35,266.0,18.0,0.0,0.0,1787.74,25,100,10.0,10.0,0
5914,217.0,0.0,1.0,0.0,0.0,3.0,0.0,720.64,360.45,0.0,40.0,8.0,0.0,0.0,0.0,18.0,78.0,0.0,70000.0,100,0,2.0,0.0,0
5915,217.0,0.0,1.0,0.0,0.0,3.0,0.0,720.64,360.45,0.0,40.0,8.0,250.38,0.0,0.0,18.0,78.0,0.0,70000.0,100,0,2.0,0.0,0
5916,217.0,0.0,1.0,0.0,0.0,3.0,0.0,720.64,360.45,0.0,40.0,8.0,250.38,0.0,0.0,18.0,78.0,0.0,70000.0,100,0,2.0,0.0,0
5917,217.0,0.0,1.0,0.0,0.0,3.0,0.0,720.64,360.45,0.0,40.0,8.0,250.38,0.0,0.0,18.0,78.0,0.0,70000.0,100,0,2.0,0.0,0
5918,217.0,0.0,1.0,0.0,0.0,3.0,0.0,720.64,360.45,0.0,40.0,8.0,250.38,0.0,0.0,18.0,78.0,0.0,70000.0,100,0,2.0,0.0,0
5919,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,0.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,65,100,1.0,2.0,0
5920,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,0.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,65,100,1.0,2.0,0
5921,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,2.02,47.86,50.0,0.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,65,100,1.0,2.0,0
5922,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,2.02,47.86,50.0,0.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,65,100,1.0,2.0,0
5923,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,2.02,47.86,50.0,0.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,65,100,1.0,2.0,0
5924,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,2.02,47.86,50.0,0.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,65,100,1.0,2.0,0
5925,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,2.02,47.86,50.0,0.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,65,100,1.0,2.0,0
5926,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,2.02,47.86,50.0,0.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,65,100,1.0,2.0,0
5927,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,40.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,3.0,0.0,0
5928,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,180.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,60.0,0.0,0
5929,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,180.0,0.0,253.8,266.0,0.0,0.0,0.0,0.0,1787.74,80,100,60.0,30.0,0
5930,253.0,31.1,0.48,0.52,0.0,3.0,0.0,47.86,910.9,0.0,56.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,115,0,15.0,0.0,0
5931,253.0,31.1,0.48,0.52,0.0,3.0,0.0,47.86,910.9,0.0,56.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,115,0,15.0,0.0,0
5932,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,15.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,150,150,1.0,2.0,0
5933,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,15.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,150,150,1.0,1.0,0
5934,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,15.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,150,150,1.0,1.0,0
5935,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,15.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,150,0,2.0,0.0,0
5936,253.0,31.1,0.3,0.7,0.0,3.0,0.0,118.71,720.64,0.0,20.0,0.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,5.0,0.0,0
5937,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,125.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,2.0,0.0,0
5938,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,125.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,2.0,0.0,0
5939,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,50.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,75,135,30.0,10.0,0
5940,253.0,31.1,0.85,0.15,0.0,0.45,2.55,47.86,128.162,0.0,20.0,0.0,6.35,59.0,0.0,18.0,78.0,0.0,1787.74,150,100,10.0,40.0,0
5941,253.0,31.1,0.85,0.15,0.0,0.45,2.55,47.86,128.162,0.0,20.0,0.0,6.35,59.0,0.0,18.0,78.0,0.0,1787.74,150,100,10.0,40.0,1
5942,253.0,31.1,0.85,0.15,0.0,0.45,2.55,47.86,128.162,0.0,20.0,0.0,6.35,59.0,0.0,18.0,78.0,0.0,1787.74,150,100,10.0,40.0,1
5943,253.0,31.1,0.85,0.15,0.0,0.45,2.55,47.86,128.162,0.0,20.0,0.0,6.35,59.0,0.0,18.0,78.0,0.0,1787.74,150,100,10.0,40.0,0
5944,253.0,31.1,0.85,0.15,0.0,0.45,2.55,47.86,128.162,0.0,20.0,0.0,6.35,59.0,0.0,18.0,78.0,0.0,1787.74,150,100,10.0,40.0,0
5945,253.0,31.1,0.85,0.15,0.0,0.45,2.55,47.86,128.162,0.0,20.0,0.0,6.35,59.0,0.0,18.0,78.0,0.0,1787.74,150,100,10.0,40.0,0
5946,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,400.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,110,0,10.0,0.0,0
5947,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,400.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,110,150,10.0,120.0,0
5948,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,400.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,110,150,10.0,120.0,0
5949,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,400.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,110,150,10.0,120.0,0
5950,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,400.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,110,150,10.0,120.0,0
5951,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,400.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,110,150,10.0,120.0,0
5952,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,0.0,0.0,0.0,1787.74,100,0,60.0,0.0,0
5953,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,0.0,0.0,0.0,1787.74,100,0,60.0,0.0,0
5954,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,20.0,300.0,253.8,266.0,0.0,78.0,0.0,0.0,157.15,65,0,60.0,0.0,0
5955,167.0,494.5,0.1,0.9,0.0,3.0,0.0,47.86,47.86,0.0,30.0,150.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,150,0,20.0,0.0,0
5956,167.0,494.5,0.1,0.9,0.0,3.0,0.0,47.86,47.86,0.0,30.0,150.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,150,0,20.0,0.0,0
5957,167.0,494.5,0.05,0.93,0.11,0.4,2.6,47.86,47.86,0.0,30.0,150.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
5958,167.0,494.5,0.05,0.93,0.11,0.4,2.6,47.86,47.86,0.0,30.0,150.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
5959,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,10.0,0.0,253.8,266.0,0.0,0.0,0.0,0.0,1787.74,100,150,10.0,15.0,0
5960,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,144.48,0.0,10.0,17.0,253.8,266.0,0.0,0.0,0.0,0.0,1787.74,100,150,10.0,15.0,0
5961,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,144.48,0.0,10.0,35.0,253.8,266.0,0.0,0.0,0.0,0.0,1787.74,100,150,10.0,15.0,0
5962,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,144.48,0.0,10.0,48.0,253.8,266.0,0.0,0.0,0.0,0.0,1787.74,100,150,10.0,15.0,0
5963,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,144.48,0.0,10.0,75.0,253.8,266.0,0.0,0.0,0.0,0.0,1787.74,100,150,10.0,15.0,0
5964,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,144.48,0.0,10.0,100.0,253.8,266.0,0.0,0.0,0.0,0.0,1787.74,100,150,10.0,15.0,0
5965,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,144.48,0.0,10.0,48.0,253.8,266.0,0.0,0.0,0.0,0.0,1787.74,100,150,10.0,15.0,0
5966,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,144.48,0.0,10.0,48.0,253.8,266.0,0.0,0.0,0.0,0.0,1787.74,100,150,10.0,15.0,0
5967,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,10.0,200.0,39.1,253.8,266.0,253.8,0.0,0.0,1787.74,70,70,30.0,15.0,0
5968,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,40.0,250.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
5969,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,40.0,250.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,10.0,0.0,1
5970,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,100.0,39.1,253.8,266.0,253.8,0.0,0.0,1787.74,70,70,30.0,30.0,0
5971,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,100.0,39.1,253.8,266.0,253.8,0.0,0.0,1787.74,70,70,30.0,30.0,0
5972,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,200.0,39.1,253.8,266.0,253.8,0.0,0.0,1787.74,70,70,30.0,30.0,0
5973,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,200.0,39.1,253.8,266.0,253.8,0.0,0.0,1787.74,70,70,30.0,30.0,0
5974,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,300.0,39.1,253.8,266.0,253.8,0.0,0.0,1787.74,70,70,30.0,30.0,0
5975,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,300.0,39.1,253.8,266.0,253.8,0.0,0.0,1787.74,70,70,30.0,30.0,0
5976,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,500.0,39.1,253.8,266.0,253.8,0.0,0.0,1787.74,70,70,30.0,30.0,0
5977,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,200.0,253.8,266.0,0.0,253.8,0.0,0.0,157.15,70,70,30.0,30.0,0
5978,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,100.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,40,100,3.0,5.0,0
5979,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,100.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,40,100,3.0,5.0,0
5980,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,100.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,40,100,3.0,5.0,0
5981,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,100.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,40,100,3.0,5.0,0
5982,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,100.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,40,100,3.0,5.0,0
5983,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,100.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,40,100,3.0,5.0,0
5984,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,100.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,40,100,3.0,5.0,0
5985,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,100.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,40,100,3.0,5.0,0
5986,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,100.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,40,100,3.0,5.0,0
5987,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,253.8,18.01,1787.74,100,100,3.0,10.0,0
5988,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,253.8,18.01,1787.74,100,100,3.0,10.0,0
5989,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,253.8,18.01,1787.74,100,100,3.0,10.0,0
